OccId;Term;Scientific Name;File;1000-Words-Frame;text

sparrows;Ammodramus;organism;PG10122;4;through the window i can see rooks above the cherry-tree, sparrows in the violet bed, bramble-bush and bumble-bee, and old red bracken smoulders still among boulders on the hill, far too bright to seem quite dead.

bracken;Pteridium aquilinum;organism;PG10122;4;through the window i can see rooks above the cherry-tree, sparrows in the violet bed, bramble-bush and bumble-bee, and old red bracken smoulders still among boulders on the hill, far too bright to seem quite dead.

bracken;Pteridium;organism;PG10122;4;through the window i can see rooks above the cherry-tree, sparrows in the violet bed, bramble-bush and bumble-bee, and old red bracken smoulders still among boulders on the hill, far too bright to seem quite dead.

bird;Aves;organism;PG10122;4;nor can kindliness of spring, flowers that smile nor birds that sing.

butterfly;Pieris (Pieridae);organism;PG10122;4;bumble-bee nor butterfly, nor grassy hill nor anything of magic keep me safe to rhyme in this heaven beyond my time.

bugle;Ajuga reptans;organism;PG10122;4;o spare the phantom bugle as i lie dead in the gas and smoke and roar of guns, dead in a row with the other broken ones lying so stiff and still under the sky, jolly young fusiliers too good to die."

fusilier;Pterocaesio;organism;PG10122;4;o spare the phantom bugle as i lie dead in the gas and smoke and roar of guns, dead in a row with the other broken ones lying so stiff and still under the sky, jolly young fusiliers too good to die."

beast;Animalia;organism;PG10122;4;you'll see where math, mathonwy's son, spoke with the wizard gwydion and bad him from south wales set out to steal that creature with the snout, that new-discovered grunting beast divinely flavoured for the feast.

snout;Mammalia;body;PG10122;4;you'll see where math, mathonwy's son, spoke with the wizard gwydion and bad him from south wales set out to steal that creature with the snout, that new-discovered grunting beast divinely flavoured for the feast.

snout;Libythea;organism;PG10122;4;you'll see where math, mathonwy's son, spoke with the wizard gwydion and bad him from south wales set out to steal that creature with the snout, that new-discovered grunting beast divinely flavoured for the feast.

bilberry;Vaccinium myrtillus;organism;PG10122;4;in gweithdy bach we'll rest awhile, we'll dress our wounds and learn to smile with easier lips, we'll stretch our legs, and live on bilberry tart and eggs, and store up solar energy, basking in sunshine by the sea, until we feel a match once more for anything but another war.

bat;Chiroptera;organism;PG10122;4;robert will learn the local bat for billeting and things like that, if siegfried learns the piccolo to charm the people as we go.

faun;Faunis;organism;PG10122;5;faun here down this very way, here only yesterday king faun went leaping.

faun;Faunis;organism;PG10122;5;"here faun is free, here faun is free!"

faun;Faunis;organism;PG10122;5;today against yon pine, forlorn yet still divine, king faun leant weeping.

strawberry;Fragaria;organism;PG10122;5;"they drank my holy brook, my strawberries they took, my private path they trod."

faun;Faunis;organism;PG10122;5;"faun, what is he, faun, what is he?"

swift;Apodidae;organism;PG10122;5;with swift lament those ninevites repent.

sparrow;Passer;organism;PG10122;6;how for poor philip sparrow was murdered at carow, how our hearts he does harrow jest and grief mingle in this jangle-jingle, for he will not stop to sweep nor mop, to prune nor prop, to cut each phrase up like beef when we sup, nor sip at each line as at brandy-wine, or port when we dine.

sparrow;Ammodramus;organism;PG10122;6;how for poor philip sparrow was murdered at carow, how our hearts he does harrow jest and grief mingle in this jangle-jingle, for he will not stop to sweep nor mop, to prune nor prop, to cut each phrase up like beef when we sup, nor sip at each line as at brandy-wine, or port when we dine.

shark;Selachimorpha;organism;PG10122;6;the thin soap slips and slithers like a shark under the ships.

daisy;Bellis;organism;PG10122;6;double red daisies double red daisies, they're my flowers, which nobody else may grow.

daisy;Bellis;organism;PG10122;6;daisies, double red daisies for me, the beautifulest flowers in the garden.

daisy;Bellis;organism;PG10122;6;double red daisy, that's my mark,i paint it in all my books!

daisy;Bellis;organism;PG10122;6;daisies, double red daisies for me, the beautifulest flowers in the garden.

apple;Malus domestica;organism;PG10122;6;besides, now i can't be the greatest painter and do christ and angels, or lovely pears and apples and grapes on a green dish, or storms at sea, or anything lovely, because that's been taken by claire.

pear;Pyrus;organism;PG10122;6;besides, now i can't be the greatest painter and do christ and angels, or lovely pears and apples and grapes on a green dish, or storms at sea, or anything lovely, because that's been taken by claire.

beast;Animalia;organism;PG10122;6;it's unfair if you say that you'll write great music, you horrid, you unkind,i simply loathe you, though you are my sister,, you beast, cad, coward, cheat, bully, liar!

bully;Sideroxylon;organism;PG10122;6;it's unfair if you say that you'll write great music, you horrid, you unkind,i simply loathe you, though you are my sister,, you beast, cad, coward, cheat, bully, liar!

pig;Sus;organism;PG10122;6;and i'll be a perfectly marvellous carpenter, and i'll make cupboards and benches and tables and ... and baths, and nice wooden boxes for studs and money, and you'll be jealous, you pig!

pig;Suidae;organism;PG10122;6;and i'll be a perfectly marvellous carpenter, and i'll make cupboards and benches and tables and ... and baths, and nice wooden boxes for studs and money, and you'll be jealous, you pig!

sheep;Ovis aries;organism;PG10122;7;every fairy child may keep two strong ponies and ten sheep, all have houses, each his own, built of brick or granite stone, they live on cherries, they run wild-- i'd love to be a fairy's child.

cherry;Prunus;organism;PG10122;7;every fairy child may keep two strong ponies and ten sheep, all have houses, each his own, built of brick or granite stone, they live on cherries, they run wild-- i'd love to be a fairy's child.

brick;Thunbergia mysorensis;organism;PG10122;7;every fairy child may keep two strong ponies and ten sheep, all have houses, each his own, built of brick or granite stone, they live on cherries, they run wild-- i'd love to be a fairy's child.

fusiliers;Pterocaesio;organism;PG10122;7;the next war you young friskies who today jump and fight in father's hay with bows and arrows and wooden spears, playing at royal welch fusiliers, happy though these hours you spend, have they warned you how games end?

jay;Garrulus;organism;PG10122;7;boys, from the first time you prod and thrust with spears of curtain-rod, from the first time you tear and slash your long-bows from the garden ash, or fit your shaft with a blue jay feather, binding the split tops together, from that same hour by fate you're bound as champions of this stony ground, loyal and true in everything, to serve your army and your king, prepared to starve and sweat and die under some fierce foreign sky, if only to keep safe those joys that belong to british boys, to keep young prussians from the soft scented hay of father's loft, and stop young slavs from cutting bows and bendy spears from welsh hedgerows.

blue jay;Cyanocitta cristata;organism;PG10122;7;boys, from the first time you prod and thrust with spears of curtain-rod, from the first time you tear and slash your long-bows from the garden ash, or fit your shaft with a blue jay feather, binding the split tops together, from that same hour by fate you're bound as champions of this stony ground, loyal and true in everything, to serve your army and your king, prepared to starve and sweat and die under some fierce foreign sky, if only to keep safe those joys that belong to british boys, to keep young prussians from the soft scented hay of father's loft, and stop young slavs from cutting bows and bendy spears from welsh hedgerows.

jay;Cyanocorax;organism;PG10122;7;boys, from the first time you prod and thrust with spears of curtain-rod, from the first time you tear and slash your long-bows from the garden ash, or fit your shaft with a blue jay feather, binding the split tops together, from that same hour by fate you're bound as champions of this stony ground, loyal and true in everything, to serve your army and your king, prepared to starve and sweat and die under some fierce foreign sky, if only to keep safe those joys that belong to british boys, to keep young prussians from the soft scented hay of father's loft, and stop young slavs from cutting bows and bendy spears from welsh hedgerows.

fusiliers;Pterocaesio;organism;PG10122;7;kaisers and czars will strut the stage once more with pomp and greed and rage, courtly ministers will stop at home and fight to the last drop, by the million men will die in some new horrible agony, and children here will thrust and poke, shoot and die, and laugh at the joke, with bows and arrows and wooden spears, playing at royal welch fusiliers.

fusilier;Pterocaesio;organism;PG10122;7;"there's a prize for every one every one, any one, there's a prize for every one, whoever he may be,crags for the mountaineer, flags for the fusilier, for english poets, beer!

marigold;Tagetes;organism;PG10122;7;marigolds with a fork drive nature out, she will ever yet return, hedge the flowerbed all about, pull or stab or cut or burn, she will ever yet return.

marigold;Tagetes;organism;PG10122;7;look,the constant marigold springs again from hidden roots.

goose;Anserinae;organism;PG10122;7;the lady visitor in the pauper ward why do you break upon this old, cool peace, this painted peace of ours, with harsh dress hissing like a flock of geese, with garish flowers?

crocodile;Crocodylinae;organism;PG10122;7;she gazes up with a weary smile at the rafter-hanging crocodile, the slowly swinging crocodile.

lizard;Sauria;organism;PG10122;8;my master pledged my hand to a wizard, transformed would i be to toad or lizard if e'er he guessed--but fiddlededee for a black-browed sorcerer, now," quo' she.

toad;Bufo;organism;PG10122;8;my master pledged my hand to a wizard, transformed would i be to toad or lizard if e'er he guessed--but fiddlededee for a black-browed sorcerer, now," quo' she.

cat;Felis;organism;PG10122;8;a child's nightmare through long nursery nights he stood by my bed unwearying, loomed gigantic, formless, queer, purring in my haunted ear that same hideous nightmare thing, talking, as he lapped my blood, in a voice cruel and flat, saying for ever, "cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;nonsense may be light as air, but there's nonsense that can keep horror bristling round the head, when a voice cruel and flat says for ever, "cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;he had faded, he was gone years ago with nursery land when he leapt on me again from the clank of a night train, overpowered me foot and head, lapped my blood, while on and on the old voice cruel and flat says for ever, "cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;"cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;"cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;but a voice cruel and flat saying for ever, "cat!

cat;Felis;organism;PG10122;8;cat!

cat;Felis;organism;PG10122;8;cat!"

rose;Rosa;organism;PG10122;8;above me, on my stretcher swinging by, i saw new stars in the subterrene sky,a cross, a rose in bloom, a cage with bars, and a barbed arrow feathered in fine stars.

henna;Lawsonia inermis;organism;PG10122;8;oh, may heaven bless dear lady proserpine, who saw me wake, and, stooping over me, for henna's sake cleared my poor buzzing head and sent me back breathless, with leaping heart along the track.

lion;Panthera leo;organism;PG10122;9;cerberus stands and grins above me now, wearing three heads--lion, and lynx, and sow.

dog;Canis lupus familiaris;organism;PG10122;9;good dog!

dog;Canidae;organism;PG10122;9;good dog!

plum;Prunus domestica;organism;PG10122;9;then swiftly cerberus' wide mouths i cram with army biscuit smeared with ration jam, and sleep lurks in the luscious plum and apple.

apple;Malus domestica;organism;PG10122;9;then swiftly cerberus' wide mouths i cram with army biscuit smeared with ration jam, and sleep lurks in the luscious plum and apple.

beast;Animalia;organism;PG10122;9;he crunches, swallows, stiffens, seems to grapple with the all-powerful poppy ... then a snore, a crash, the beast blocks up the corridor with monstrous hairy carcase, red and dun-- too late!

poppy;Papaver;organism;PG10122;9;he crunches, swallows, stiffens, seems to grapple with the all-powerful poppy ... then a snore, a crash, the beast blocks up the corridor with monstrous hairy carcase, red and dun-- too late!

fusiliers;Pterocaesio;organism;PG10122;9;the bough of nonsense an idyll back from the somme two fusiliers limped painfully home, the elder said, s .

oak;Quercus;organism;PG10122;9;"but if that's truly so," i cried, "quick, now, through these great oaks and see the famous bough

lime;Tilia;organism;PG10122;9;s .

quince;Cydonia oblonga;organism;PG10122;9;s .

tree;Tracheophyta;organism;PG10122;9;i tell him old galatian tales, he caps them in quick portuguese, while phantom creatures with green scales scramble and roll among the trees.

bird;Aves;organism;PG10122;9;the hymn swells, on a bough above us sings a row of bright pink birds, flapping their wings.

tree;Tracheophyta;organism;PG10122;9;not dead walking through trees to cool my heat and pain, i know that david's with me here again.

oak;Quercus;organism;PG10122;9;caressingly i stroke rough hark of the friendly oak.

primrose;Primula farinosa;organism;PG10122;9;turf burns with pleasant smoke, i laugh at chaffinch and at primroses.

chaffinch;Fringillinae;organism;PG10122;9;turf burns with pleasant smoke, i laugh at chaffinch and at primroses.

heather;Calluna vulgaris;organism;PG10122;9;my window frames forest and heather.

heather;Erica (Ericaceae);organism;PG10122;9;my window frames forest and heather.

tree;Tracheophyta;organism;PG10122;9;outside it blows wetter and wetter, the tossing trees never stay still.

tree;Tracheophyta;organism;PG10122;10;but a dumb blast sets the trees swaying with furious zeal like madmen praying.

asparagus;Asparagus;organism;PG10122;10;five hungry lads welcomed the fish with shouts that nearly cracked the dish, asparagus came with tender tops, strawberries in cream, and mutton chops.

strawberry;Fragaria;organism;PG10122;10;five hungry lads welcomed the fish with shouts that nearly cracked the dish, asparagus came with tender tops, strawberries in cream, and mutton chops.

daisy;Bellis;organism;PG10122;10;and metre twisting like a chain of daisies with great big splendid words a sentence long.

rat;Rattus;organism;PG10122;10;basilisk, cockatrice, flocked to his homilies, with mail of dread device, with monstrous barbed slings, with eager dragon-eyes, great rats on leather wings and poor blind broken things, foul in their miseries.

cherry;Prunus;organism;PG10122;11;cherry-time cherries of the night are riper than the cherries pluckt at noon gather to your fairy piper when he pipes his magic tune,merry, merry, take a cherry, mine are sounder, mine are rounder, mine are sweeter for the eater under the moon.

cherry;Prunus;organism;PG10122;11;in the cherry pluckt at night, with the dew of summer swelling, there's a juice of pure delight, cool, dark, sweet, divinely smelling.

cherry;Prunus;organism;PG10122;11;merry, merry, take a cherry, mine are sounder, mine are rounder mine are sweeter for the eater in the moonlight.

cherry;Prunus;organism;PG10122;11;when i sound the fairy call, gather here in silent meeting, chin to knee on the orchard wall, cooled with dew and cherries eating.

cherry;Prunus;organism;PG10122;11;merry, merry, take a cherry, mine are sounder, mine are rounder, mine are sweeter.

poppy;Papaver;organism;PG10122;11;1915 i've watched the seasons passing slow, so slow, in the fields between la bassee and bethune, primroses and the first warm day of spring, red poppy floods of june, august, and yellowing autumn, so to winter nights knee-deep in mud or snow, and you've been everything.

cotton;Gossypium;organism;PG10126;1;factory folk during the cotton famine many thanks to peter moulding who transcribed this etext.

cotton;Gossypium;organism;PG10126;1;i n f o http,www.mouldingname.info,00.html home-life of the lancashire factory folk during the cotton famine by edwin waugh author of "lancashire sketches", "poems and lancashire songs",

heather;Calluna vulgaris;organism;PG10126;1;"tufts of heather from the northern moors", etc, etc.

heather;Erica (Ericaceae);organism;PG10126;1;"tufts of heather from the northern moors", etc, etc.

herring;Herklotsichthys;organism;PG10126;1;"hopdance cries in poor tom's belly for two white herrings.

cotton;Gossypium;organism;PG10126;1;xxii 189 an incident by the wayside xxiii 197 wandering minstrels, or, wails of the workless poor letters and speeches upon the cotton famine 209 letters of a lancashire lad 217 mr cobden's speech 227 speech of the earl of derby 253 songs of distress chiefly written during the cotton famine preface the following chapters are reprinted from the columns of the manchester examiner and times, to which paper they were contributed by the author during the year 1862.

cotton;Gossypium;organism;PG10126;1;home life of the lancashire factory folk during the cotton famine.

sole;Paraplagusia;organism;PG10126;3;write "18" on the soles of my boots, with a lump of chalk.

molly;Poecilia gillii;organism;PG10126;4;one wag of a fellow suddenly called out to his wife on the platform, "aw say, molly, just run for thoose tother breeches o' mine.

jack;Esox lucius;organism;PG10126;4;one of his companions replied, "thae knows hoo cannot get 'em, jack.

dog;Canis lupus familiaris;organism;PG10126;5;aw'll shake honds wi' tho i' thae's a mind, owd dog."

dog;Canidae;organism;PG10126;5;aw'll shake honds wi' tho i' thae's a mind, owd dog."

sweeper;Pempheris;organism;PG10126;5;the old man was relieved at once, but, as he walked away, he looked hard at his ticket, as if it wasn't exactly the kind of thing, and, turning round, he said, "couldn't yo let me be a sweeper i'th streets, istid, mr eccles?"

rabbit;Lagomorpha;organism;PG10126;6;has he catched no rabbits lately?"

whau;Entelea arborescens;organism;PG10126;7;"whau, they were woven up."

cotton;Gossypium;organism;PG10126;9;in the first place, preston is almost purely a cotton town.

flax;Linum usitatissimum;organism;PG10126;9;there are two or three flax mills, and two or three ironworks, of no great extent, but, upon the whole, there is hardly any variety of employment there to lighten the disaster which has befallen its one absorbing occupation.

cotton;Gossypium;organism;PG10126;9;the cotton used there is nearly all what is called "middling american," the very kind which is now most scarce and dear.

cotton;Gossypium;organism;PG10126;9;he is the manager of a cotton mill in that quarter, and he is well known and much respected among the working people.

cotton;Gossypium;organism;PG10126;9;the first was that of an old man, an overlooker of a cotton mill.

jack;Esox lucius;organism;PG10126;10;as we stood talking together, one of my friends said that he wished "radical jack" had been there.

jack;Esox lucius;organism;PG10126;10;the men are naturally jealous of misrepresentation, and, the other day, as "radical jack" was describing the working of the yard to a gentleman who had come to look at the scene, some of the men overheard his words, and, misconceiving their meaning, gathered around the superintendent, clamorously protesting against what he had been saying.

sole;Paraplagusia;organism;PG10126;10;others turned up the soles of their battered shoon, to show their cut and stockingless feet.

jack;Esox lucius;organism;PG10126;10;"radical jack."

timothy;Phleum;organism;PG10126;12;his fadder name was timothy, an' his mudder name was mary.

weaver;Ploceidae;organism;PG10126;15;we called next at the cottage of a hand-loom weaver--a poor trade now in the best of times--a very poor trade--since the days when tattered old "jem ceawp" sung his pathetic song of "jone o' greenfeelt"--

nettle;Urtica;organism;PG10126;15;"aw'm a poor cotton weighver, as ony one knows, we'n no meight i'th heawse, an' we'n worn eawt er clothes, we'n live't upo nettles, while nettles were good, an' wayterloo porritch is th' most of er food, this clemmin' and starvin', wi' never a farthin'-- it's enough to drive ony mon mad."

cotton;Gossypium;organism;PG10126;15;"aw'm a poor cotton weighver, as ony one knows, we'n no meight i'th heawse, an' we'n worn eawt er clothes, we'n live't upo nettles, while nettles were good, an' wayterloo porritch is th' most of er food, this clemmin' and starvin', wi' never a farthin'-- it's enough to drive ony mon mad."

weaver;Ploceidae;organism;PG10126;17;the are a family of 3 the man work four or more days per week on the moor the woman works 6 days per week at messrs simpsons north road the third is a daughter 13 or 14 should be a weaver but to lasey she has good places such as mr. hollins and horrocks and millers as been sent a way for being to lasey.

jack;Esox lucius;organism;PG10126;19;"whistling jack."

jack;Esox lucius;organism;PG10126;19;but even "whistling jack" complained of the times.

coffee;Coffea arabica;organism;PG10126;20;the benevolent-looking old gentleman who had taken the superintendence of the soup department as a labour of love, told me that there had been a woman there by half-past five that morning, who had come four miles for some coffee.

sturgeon;Acipenser;organism;PG10126;20;a fine sturgeon had just been brought in.

sturgeon;Acipenser;organism;PG10126;20;i don't know that i ever saw a sturgeon before.

potato;Solanum tuberosum;organism;PG10126;20;but i think the last would not trouble him much, for "they have no need for fine cooks who have only one potato to their dinner."

clover;Trifolium;organism;PG10126;21;there was a piece of bread upon the bench, left from his morning meal, and the old fellow chirruped about, and looked as blithe as if he was up to the middle in clover.

singleton;Una;organism;PG10126;22;we now went to another street, and visited the cottage of a blind chairmaker, called john singleton.

pig;Sus;organism;PG10126;24;ye're just i' time, too, for i've bin sat at t' back to sarra,serve,t' pigs."

pig;Suidae;organism;PG10126;24;ye're just i' time, too, for i've bin sat at t' back to sarra,serve,t' pigs."

pig;Sus;organism;PG10126;24;"why, you said that you had been out to sarra t' pigs.

pig;Suidae;organism;PG10126;24;"why, you said that you had been out to sarra t' pigs.

swan;Labiostrombus epidromis;organism;PG10126;24;i was cook at th' swan i' shudehill, aboon forty year sin."

swan;Anserinae;organism;PG10126;24;i was cook at th' swan i' shudehill, aboon forty year sin."

swan;Labiostrombus epidromis;organism;PG10126;24;she said that, in those days, the swan, in shudehill, was much frequented by the commercial men of manchester.

swan;Anserinae;organism;PG10126;24;she said that, in those days, the swan, in shudehill, was much frequented by the commercial men of manchester.

bush;Viburnum plicatum;organism;PG10126;24;it was as clean as a gentleman's parlour, but there was no furniture in sight except a table, and, upon the table, a fine bush of fresh hawthorn blossom, stuck in a pint jug full of water.

hawthorn;Rhaphiolepis;organism;PG10126;24;it was as clean as a gentleman's parlour, but there was no furniture in sight except a table, and, upon the table, a fine bush of fresh hawthorn blossom, stuck in a pint jug full of water.

brick;Thunbergia mysorensis;organism;PG10126;24;it was now a little past noon, and we spent a few minutes looking through the catholic schoolhouse, in trinity ward--a spacious brick building.

coffee;Coffea arabica;organism;PG10126;25;"knocker-up" had shouldered his long wand, and paddled home to bed again, and the little stalls, at which the early workman stops for his half-penny cup of coffee, were packing up.

grass;Agrostis capillaris;organism;PG10126;25;the shifting folds of gloomy cloud began to glide asunder, and through the gauzy veils which lingered in the interspaces, there came a dim radiance which lighted up the rain-drops "lingering on the pointed thorns," and the tall meadow grasses were swaying to and fro with their loads of liquid pearls, in courtesies full of exquisite grace, as we whirled along.

grass;Poaceae;organism;PG10126;25;the shifting folds of gloomy cloud began to glide asunder, and through the gauzy veils which lingered in the interspaces, there came a dim radiance which lighted up the rain-drops "lingering on the pointed thorns," and the tall meadow grasses were swaying to and fro with their loads of liquid pearls, in courtesies full of exquisite grace, as we whirled along.

jack;Esox lucius;organism;PG10126;26;upon the cornice there were two pot spaniels, and two painted stone apples, and, between them, there was a sailor waving a union jack, and a little pudgy pot man, for holding tobacco.

apple;Malus domestica;organism;PG10126;26;upon the cornice there were two pot spaniels, and two painted stone apples, and, between them, there was a sailor waving a union jack, and a little pudgy pot man, for holding tobacco.

pig;Sus;organism;PG10126;26;we once had a pig, an' was in a nice way o' gettin' a livin'. . . .

pig;Suidae;organism;PG10126;26;we once had a pig, an' was in a nice way o' gettin' a livin'. . . .

bird;Aves;organism;PG10126;27;he's a great lad for birds."

grasshopper;Acrididae;organism;PG10126;28;it was drawing near the time when the grasshopper would be a burden to him.

weaver;Ploceidae;organism;PG10126;28;in park road, we called at the house of a hand-loom weaver.

weaver;Ploceidae;organism;PG10126;28;i found the poor weaver's wife very sensitive on this subject.

weaver;Ploceidae;organism;PG10126;29;as i have said before, the husband was a calico weaver on the handloom.

weaver;Ploceidae;organism;PG10126;29;the weaver's wife was in the little kitchen, and, knowing the gentleman who was with me, she invited us forward.

weaver;Ploceidae;organism;PG10126;29;the little kitchen looked so cheerless and bare that dull morning that it reminded me again of a passage in that rude, racy song of the lancashire weaver, "jone o' greenfeelt"--

weaver;Ploceidae;organism;PG10126;29;we had something to do to get the weaver's wife to talk to us freely, and i believe the reason was, that, after the slanders they had been subject to, she harboured a sensitive fear lest anything like doubt should be cast upon her story.

brick;Thunbergia mysorensis;organism;PG10126;30;the back door opened into a little damp yard, hemmed in by brick walls.

pig;Sus;organism;PG10126;30;he has that little shop, next dur, an' he keeps sellin' a bit o' toffy, an' then singin' a bit, an' then sellin' a bit moor toffy,--an' he's as happy as a pig amung slutch."

pig;Suidae;organism;PG10126;30;he has that little shop, next dur, an' he keeps sellin' a bit o' toffy, an' then singin' a bit, an' then sellin' a bit moor toffy,--an' he's as happy as a pig amung slutch."

weaver;Ploceidae;organism;PG10126;30;leaving the weaver's cottage, the rain came on, and we sat a few minutes with a young shoemaker, who was busy at his bench, doing a cobbling job.

nettle;Urtica;organism;PG10126;30;i know that there are many poor people yet in lancashire who use decoctions of herbs instead of tea--mint and balm are the favourite herbs for this purpose, but i could not imagine what this herb beer could be, at a halfpenny a bottle, unless it was made of nettles.

mint;Mentha;organism;PG10126;30;i know that there are many poor people yet in lancashire who use decoctions of herbs instead of tea--mint and balm are the favourite herbs for this purpose, but i could not imagine what this herb beer could be, at a halfpenny a bottle, unless it was made of nettles.

birch;Betula;organism;PG10126;30;"in lowly shed, and mean attire, a matron old, whom we schoolmistress name, who boasts unruly brats with birch to tame."

hawk;Accipiter;organism;PG10126;31;than the brisk young salesmen who hawk newspapers in the streets of manchester.

hawk;Accipitrinae;organism;PG10126;31;than the brisk young salesmen who hawk newspapers in the streets of manchester.

sheep;Ovis aries;organism;PG10126;31;i know that such sights may be seen at any time, but not near so often as just now, and i cannot help thinking that many of these are poor sheep which have strayed away from the broken folds of labour.

measles;Paramyxoviridae;organism;PG10126;32;they had buried one girl three weeks before, and one of the three remaining children lay ill of the measles.

coffee;Coffea arabica;organism;PG10126;32;she said, "we would rayther ha' soup than coffee, becose there's moor heytin' in it."

cotton;Gossypium;organism;PG10126;33;want o' cotton, happen,--same as everything else is stopt for."

beast;Animalia;organism;PG10126;34;"oh, reason not the deed, our basest beggars are in the poorest things superfluous,allow not nature more than nature needs, man's life is cheap as beast's."

dog;Canis lupus familiaris;organism;PG10126;36;sure, it's not fit to turn out a dog.

dog;Canidae;organism;PG10126;36;sure, it's not fit to turn out a dog.

rose;Rosa;organism;PG10126;37;"the rose of lancaster for lack of nurture pales."

grass;Agrostis capillaris;organism;PG10126;37;in clifton vale, the white-sleeved mowers were at work among the rich grass, and the scent of new hay came sweetly through our carriage windows.

grass;Poaceae;organism;PG10126;37;in clifton vale, the white-sleeved mowers were at work among the rich grass, and the scent of new hay came sweetly through our carriage windows.

bird;Aves;organism;PG10126;37;in the leafy cloughs and hedges, the small birds were wild with joy, and every garden sent forth a goodly smell.

groundsel;Senecio vulgaris;organism;PG10126;38;here, on a green slope we saw a poor lad sitting chirruping upon the grass, with a little cloutful of groundsel for bird meat in his hand, watching another, who was on his knees, delving for earth-nuts with an old knife.

grass;Agrostis capillaris;organism;PG10126;38;here, on a green slope we saw a poor lad sitting chirruping upon the grass, with a little cloutful of groundsel for bird meat in his hand, watching another, who was on his knees, delving for earth-nuts with an old knife.

bird;Aves;organism;PG10126;38;here, on a green slope we saw a poor lad sitting chirruping upon the grass, with a little cloutful of groundsel for bird meat in his hand, watching another, who was on his knees, delving for earth-nuts with an old knife.

grass;Poaceae;organism;PG10126;38;here, on a green slope we saw a poor lad sitting chirruping upon the grass, with a little cloutful of groundsel for bird meat in his hand, watching another, who was on his knees, delving for earth-nuts with an old knife.

daisy;Bellis;organism;PG10126;38;lower down the slope there were three other lads plaguing a young jackass colt, and further off, on the town edge of the moor, several children from the streets hard by, were wandering about the green hollow, picking daisies, and playing together in the sunshine.

cotton;Gossypium;organism;PG10126;38;there are several cotton factories close to the moor, but they were quiet enough.

cattle;Bos taurus;organism;PG10126;39;it's very little farther than where th' cattle pens are i' th' hollow yonder, and it's different wark to what you see here.

cattle;Bos taurus;organism;PG10126;39;th' cattle market's goin' to be shifted out o' yon hollow, an' in another year or two th' whole scene about here will be changed."

cotton;Gossypium;organism;PG10126;39;jackson and i both remembered something of the troubles of the cotton manufacture in past times.

cotton;Gossypium;organism;PG10126;40;there is more of human sympathy, and of a perception of the union of interests between employers and employed than ever existed before in the history of the cotton trade.

weaver;Ploceidae;organism;PG10126;40;the country folk of lancashire say that a weaver dies every time a jackass brays.

redhead;Aythya americana;organism;PG10126;41;the managing committee consist of messrs w. gillow, robert upton, thomas greenwood riley, john houlker, john taylor, james ray, james whalley, wm. banks, joseph redhead, james clayton, and james mcdermot.

ray;Rajomorphii;organism;PG10126;41;the managing committee consist of messrs w. gillow, robert upton, thomas greenwood riley, john houlker, john taylor, james ray, james whalley, wm. banks, joseph redhead, james clayton, and james mcdermot.

roundheads;Plesiopidae;organism;PG10126;42;it must have been a picturesque town in the time of the commonwealth, when cavaliers and roundheads met there in deadly contention.

cotton;Gossypium;organism;PG10126;42;the cotton consumed here is almost entirely of the kind from ordinary to middling american, which is now the scarcest and dearest of any.

weaver;Ploceidae;organism;PG10126;42;this, however, does not much lighten the distress which has fallen upon the spinners and weavers, for the colliers are also working short time--an average of four days a week.

miner;Geositta;organism;PG10126;42;i am told, also, that the coal miners have been subject to so many disasters of various kinds during past years, that there is now hardly a collier's family which has not lost one or more of its most active members by accidents in the pits.

cotton;Gossypium;organism;PG10126;42;everywhere in wigan one may meet with the widows and orphans of men who have been killed in the mines, and there are no few men more or less disabled by colliery accidents, and, therefore, dependent either upon the kindness of their employers, or upon the labour of their families in the cotton factories.

miner;Geositta;organism;PG10126;42;the widows and orphans of coal miners almost always fall back upon factory labour for a living, and, in the present state of things, this class of people forms a very helpless element of the general distress.

damsel;Pomachromis richardsoni;organism;PG10126;43;the dusky damsels are "to the manner born," and as they walk about the streets, thoughtless of singularity, the wigan people let them go unheeded by.

damsel;Dischistodus;organism;PG10126;43;the dusky damsels are "to the manner born," and as they walk about the streets, thoughtless of singularity, the wigan people let them go unheeded by.

cotton;Gossypium;organism;PG10126;43;there are three excellent rooms engaged by the good people of wigan for the employment and teaching of the young women thrown out of work at the cotton mills.

